"Map","stateName","HotelRating","Latitude","Longitude"
"43.872205, -103.416776","South Dakota",3,43.872205,-103.416776
"43.87227, -121.43342","Oregon",4,43.87227,-121.43342
"43.87271, -121.43211","Oregon",4,43.87271,-121.43211
"43.87271, -121.4323","Oregon",3,43.87271,-121.4323
"43.87277, -121.4321","Oregon",4,43.87277,-121.4321
"43.87284, -121.43994","Oregon",4,43.87284,-121.43994
"43.87285, -121.43198","Oregon",4,43.87285,-121.43198
"43.87309, -121.43889","Oregon",4,43.87309,-121.43889
"43.87316, -121.43363","Oregon",4,43.87316,-121.43363
"43.873367, -70.089795","North Carolina",3,43.873367,-70.089795
"43.873579, -121.431962","Oregon",3,43.873579,-121.431962
"43.873722, -91.186259","Wisconsin",2,43.873722,-91.186259
"43.87388, -121.44537","Oregon",4,43.87388,-121.44537
"43.87409, -121.44617","Oregon",3,43.87409,-121.44617
"43.874099731, -121.43477631","Oregon",3,43.874099731,-121.43477631
"43.8744, -121.43325","Oregon",4,43.8744,-121.43325
"43.87441, -121.43328","Oregon",4,43.87441,-121.43328
"43.87568, -121.4317","Oregon",4,43.87568,-121.4317
"43.87608, -121.44003","Oregon",4,43.87608,-121.44003
"43.87609, -91.16859","Wisconsin",2,43.87609,-91.16859
"43.876268, -121.432102","Oregon",4,43.876268,-121.432102
"43.87627, -121.43481","Oregon",3,43.87627,-121.43481
"43.876281, -121.432098","Oregon",3,43.876281,-121.432098
"43.876602, -121.43127","Oregon",3,43.876602,-121.43127
"43.87679, -121.43159","Oregon",3,43.87679,-121.43159
"43.8771, -121.43204","Oregon",4,43.8771,-121.43204
"43.87718, -71.22203","New Hampshire",3,43.87718,-71.22203
"43.87729, -91.17765","Wisconsin",2,43.87729,-91.17765
"43.877358, -95.111777","Minnesota",2,43.877358,-95.111777
"43.87749, -121.436","Oregon",3,43.87749,-121.436
"43.877632, -110.577002","Wyoming",3,43.877632,-110.577002
"43.87776, -121.43868","Oregon",3,43.87776,-121.43868
"43.87782, -121.43852","Oregon",4,43.87782,-121.43852
"43.87791, -110.57632","Wyoming",4,43.87791,-110.57632
"43.87791, -121.43595","Oregon",3,43.87791,-121.43595
"43.87798, -91.189545","Wisconsin",2,43.87798,-91.189545
"43.87805, -121.43842","Oregon",4,43.87805,-121.43842
"43.878266, -121.431655","Oregon",3,43.878266,-121.431655
"43.878267, -121.429154","Oregon",3,43.878267,-121.429154
"43.87845, -121.428921","Oregon",3,43.87845,-121.428921
"43.87877, -121.42794","Oregon",3,43.87877,-121.42794
"43.87881, -121.4404","Oregon",4,43.87881,-121.4404
"43.878839, -121.428143","Oregon",3,43.878839,-121.428143
"43.87938, -121.43954","Oregon",3,43.87938,-121.43954
"43.87945, -121.43947","Oregon",3.5,43.87945,-121.43947
"43.87947, -95.10999","Minnesota",3,43.87947,-95.10999
"43.87961, -121.43002","Oregon",4,43.87961,-121.43002
"43.87982, -121.43032","Oregon",3,43.87982,-121.43032
"43.88048, -121.43448","Oregon",3,43.88048,-121.43448
"43.88109, -121.43409","Oregon",3,43.88109,-121.43409
"43.8818, -121.43967","Oregon",3,43.8818,-121.43967
"43.882373, -121.42884","Oregon",3,43.882373,-121.42884
"43.882376, -121.428838","Oregon",3,43.882376,-121.428838
"43.882377, -121.428832","Oregon",4,43.882377,-121.428832
"43.882377, -121.428833","Oregon",3,43.882377,-121.428833
"43.882377, -121.428834","Oregon",3,43.882377,-121.428834
"43.882378, -121.428831","Oregon",3,43.882378,-121.428831
"43.882378, -121.428834","Oregon",3,43.882378,-121.428834
"43.88238, -121.428829","Oregon",3,43.88238,-121.428829
"43.88238, -121.428831","Oregon",3,43.88238,-121.428831
"43.882381, -121.428829","Oregon",3,43.882381,-121.428829
"43.882382, -121.428826","Oregon",3,43.882382,-121.428826
"43.882382, -121.428827","Oregon",3,43.882382,-121.428827
"43.882383, -121.428822","Oregon",3,43.882383,-121.428822
"43.882383, -121.428826","Oregon",3,43.882383,-121.428826
"43.882385, -121.428819","Oregon",4,43.882385,-121.428819
"43.882385, -121.428824","Oregon",3,43.882385,-121.428824
"43.882386, -121.428824","Oregon",3,43.882386,-121.428824
"43.882387, -121.428824","Oregon",3,43.882387,-121.428824
"43.882389, -121.428819","Oregon",4,43.882389,-121.428819
"43.88239, -121.428818","Oregon",3,43.88239,-121.428818
"43.882392, -121.428815","Oregon",3,43.882392,-121.428815
"43.88246, -121.428764","Oregon",3,43.88246,-121.428764
"43.882467, -121.428731","Oregon",3,43.882467,-121.428731
"43.882482, -121.428713","Oregon",3,43.882482,-121.428713
"43.882492, -121.428698","Oregon",3,43.882492,-121.428698
"43.88282, -121.43795","Oregon",4,43.88282,-121.43795
"43.88311, -121.44065","Oregon",3,43.88311,-121.44065
"43.88312, -121.43575","Oregon",4,43.88312,-121.43575
"43.88334, -121.43414","Oregon",3,43.88334,-121.43414
"43.88349, -121.43059","Oregon",3,43.88349,-121.43059
"43.883499, -121.430586","Oregon",3,43.883499,-121.430586
"43.88362, -121.44284","Oregon",4,43.88362,-121.44284
"43.88367, -121.44097","Oregon",4,43.88367,-121.44097
"43.88374, -121.43713","Oregon",3,43.88374,-121.43713
"43.883836, -121.434184","Oregon",3,43.883836,-121.434184
"43.883902, -121.433866","Oregon",3,43.883902,-121.433866
"43.88401, -121.44071","Oregon",3,43.88401,-121.44071
"43.88413, -121.43381","Oregon",4,43.88413,-121.43381
"43.88421, -121.43342","Oregon",4,43.88421,-121.43342
"43.8843, -121.42331","Oregon",3,43.8843,-121.42331
"43.88435, -121.42396","Oregon",3,43.88435,-121.42396
"43.88453, -121.4422","Oregon",4,43.88453,-121.4422
"43.88472, -121.44177","Oregon",3,43.88472,-121.44177
"43.884783, -121.426605","Oregon",3,43.884783,-121.426605
"43.88532, -121.43497","Oregon",4,43.88532,-121.43497
"43.88533, -121.43466","Oregon",4,43.88533,-121.43466
"43.88535, -121.43618","Oregon",3,43.88535,-121.43618
"43.8854, -121.42991","Oregon",4,43.8854,-121.42991
"43.885426, -121.4244","Oregon",3,43.885426,-121.4244
"43.8857, -121.42201","Oregon",4,43.8857,-121.42201
"43.88571, -90.14856","Wisconsin",2,43.88571,-90.14856
"43.88573, -90.14867","Wisconsin",2,43.88573,-90.14867
"43.88584, -121.42183","Oregon",4,43.88584,-121.42183
"43.88584, -121.42888","Oregon",4,43.88584,-121.42888
"43.88599, -121.43626","Oregon",3,43.88599,-121.43626
"43.88614, -121.42845","Oregon",3,43.88614,-121.42845
"43.886391, -121.424525","Oregon",4,43.886391,-121.424525
"43.8864, -100.71238","South Dakota",2,43.8864,-100.71238
"43.886535, -121.438662","Oregon",3,43.886535,-121.438662
"43.886536, -121.428745","Oregon",3,43.886536,-121.428745
"43.88662, -100.70945","South Dakota",2,43.88662,-100.70945
"43.886658, -100.71655","South Dakota",2,43.886658,-100.71655
"43.88668, -121.42297","Oregon",4,43.88668,-121.42297
"43.886749, -121.423419","Oregon",3,43.886749,-121.423419
"43.88678, -121.427","Oregon",4,43.88678,-121.427
"43.886836, -100.705611","South Dakota",2,43.886836,-100.705611
"43.88687, -121.44104","Oregon",4,43.88687,-121.44104
"43.887, -121.42059","Oregon",3,43.887,-121.42059
"43.88701, -121.43078","Oregon",3,43.88701,-121.43078
"43.88707, -100.71668","South Dakota",2,43.88707,-100.71668
"43.88714, -103.4244","South Dakota",3,43.88714,-103.4244
"43.88727, -121.42042","Oregon",3,43.88727,-121.42042
"43.88728, -121.4205","Oregon",4,43.88728,-121.4205
"43.88752, -103.4254","South Dakota",2,43.88752,-103.4254
"43.88755, -103.427","South Dakota",2,43.88755,-103.427
"43.88763, -121.42668","Oregon",4,43.88763,-121.42668
"43.88771, -121.44357","Oregon",4,43.88771,-121.44357
"43.88779, -121.42318","Oregon",4,43.88779,-121.42318
"43.88781, -121.42688","Oregon",3,43.88781,-121.42688
"43.88813, -121.43086","Oregon",3,43.88813,-121.43086
"43.88817, -121.44084","Oregon",3,43.88817,-121.44084
"43.8882, -121.44077","Oregon",4,43.8882,-121.44077
"43.88843, -69.66847","North Carolina",3,43.88843,-69.66847
"43.88852, -121.42152","Oregon",4,43.88852,-121.42152
"43.88857, -121.4282","Oregon",3,43.88857,-121.4282
"43.88866, -121.42227","Oregon",4,43.88866,-121.42227
"43.88875, -121.41884","Oregon",4,43.88875,-121.41884
"43.88876, -121.43139","Oregon",4,43.88876,-121.43139
"43.88891, -103.4251","South Dakota",2,43.88891,-103.4251
"43.889087, -121.428843","Oregon",3,43.889087,-121.428843
"43.88912, -121.4282","Oregon",4,43.88912,-121.4282
"43.88916, -121.42666","Oregon",3,43.88916,-121.42666
"43.88924, -121.42253","Oregon",4,43.88924,-121.42253
"43.88935, -121.42713","Oregon",4,43.88935,-121.42713
"43.88942, -121.4321","Oregon",4,43.88942,-121.4321
"43.889617, -121.419457","Oregon",3,43.889617,-121.419457
"43.88968, -121.42497","Oregon",4,43.88968,-121.42497
"43.88975, -73.01036","Vermont",3,43.88975,-73.01036
"43.889755, -121.42651","Oregon",3,43.889755,-121.42651
"43.88979, -121.43162","Oregon",4,43.88979,-121.43162
"43.88989, -121.42666","Oregon",3,43.88989,-121.42666
"43.88992, -121.43381","Oregon",3,43.88992,-121.43381
"43.89003, -121.42196","Oregon",4,43.89003,-121.42196
"43.89006, -121.42199","Oregon",4,43.89006,-121.42199
"43.89012, -121.42724","Oregon",4,43.89012,-121.42724
"43.89032, -121.43697","Oregon",4,43.89032,-121.43697
"43.890348, -121.425067","Oregon",4,43.890348,-121.425067
"43.89039, -121.42424","Oregon",4,43.89039,-121.42424
"43.89042, -121.43323","Oregon",3,43.89042,-121.43323
"43.89047, -121.42034","Oregon",3,43.89047,-121.42034
"43.89062, -121.4322","Oregon",4,43.89062,-121.4322
"43.8907, -121.42597","Oregon",3,43.8907,-121.42597
"43.89074, -121.44325","Oregon",3,43.89074,-121.44325
"43.89095, -121.43761","Oregon",3,43.89095,-121.43761
"43.89102, -121.44535","Oregon",4,43.89102,-121.44535
"43.89105, -121.44135","Oregon",4,43.89105,-121.44135
"43.89107, -121.42126","Oregon",4,43.89107,-121.42126
"43.891128, -121.416915","Oregon",3,43.891128,-121.416915
"43.89116, -121.446216","Oregon",4,43.89116,-121.446216
"43.89122, -91.07924","Wisconsin",2,43.89122,-91.07924
"43.89131, -121.44122","Oregon",4,43.89131,-121.44122
"43.89148, -103.4268","South Dakota",2,43.89148,-103.4268
"43.89148, -121.43768","Oregon",3,43.89148,-121.43768
"43.89168, -121.41876","Oregon",4,43.89168,-121.41876
"43.89173, -121.44616","Oregon",4,43.89173,-121.44616
"43.89178, -121.42033","Oregon",3,43.89178,-121.42033
"43.891845, -121.43683","Oregon",3,43.891845,-121.43683
"43.89189, -103.4266","South Dakota",2,43.89189,-103.4266
"43.89218, -121.41769","Oregon",3,43.89218,-121.41769
"43.892182, -121.436996","Oregon",4,43.892182,-121.436996
"43.8922, -121.42262","Oregon",4,43.8922,-121.42262
"43.89232, -121.4402","Oregon",4,43.89232,-121.4402
"43.89233, -121.41671","Oregon",4,43.89233,-121.41671
"43.89235, -121.44486","Oregon",4,43.89235,-121.44486
"43.892889, -121.431896","Oregon",3,43.892889,-121.431896
"43.89303, -121.4375","Oregon",3,43.89303,-121.4375
"43.89326, -103.4215","South Dakota",2,43.89326,-103.4215
"43.89328, -121.4322","Oregon",4,43.89328,-121.4322
"43.89332, -103.42134","South Dakota",4,43.89332,-103.42134
"43.89335, -103.4205","South Dakota",3,43.89335,-103.4205
"43.89337, -121.42532","Oregon",4,43.89337,-121.42532
"43.893474, -121.441685","Oregon",3,43.893474,-121.441685
"43.893484, -121.422772","Oregon",3,43.893484,-121.422772
"43.89386, -121.42809","Oregon",4,43.89386,-121.42809
"43.8939, -103.4186","South Dakota",2,43.8939,-103.4186
"43.8939, -121.44468","Oregon",4,43.8939,-121.44468
"43.894023, -121.425075","Oregon",4,43.894023,-121.425075
"43.8942, -121.44621","Oregon",4,43.8942,-121.44621
"43.894398, -121.419301","Oregon",3,43.894398,-121.419301
"43.89447, -121.4318","Oregon",3,43.89447,-121.4318
"43.89456, -121.41898","Oregon",4,43.89456,-121.41898
"43.89458, -121.42643","Oregon",4,43.89458,-121.42643
"43.894635, -121.447859","Oregon",3,43.894635,-121.447859
"43.89466, -121.42421","Oregon",4,43.89466,-121.42421
"43.894672, -121.426924","Oregon",3,43.894672,-121.426924
"43.89468, -121.42328","Oregon",3,43.89468,-121.42328
"43.89469, -103.4253","South Dakota",2,43.89469,-103.4253
"43.89489, -121.42983","Oregon",4,43.89489,-121.42983
"43.89497, -121.42694","Oregon",4,43.89497,-121.42694
"43.89525, -121.4416","Oregon",4,43.89525,-121.4416
"43.89558, -121.42683","Oregon",4,43.89558,-121.42683
"43.89579, -121.4181","Oregon",4,43.89579,-121.4181
"43.89583, -121.42055","Oregon",4,43.89583,-121.42055
"43.89586, -121.42008","Oregon",4,43.89586,-121.42008
"43.89589, -121.42978","Oregon",4,43.89589,-121.42978
"43.89591, -121.41835","Oregon",4,43.89591,-121.41835
"43.89592, -121.41845","Oregon",3,43.89592,-121.41845
"43.89599, -121.43062","Oregon",4,43.89599,-121.43062
"43.8964, -121.44667","Oregon",3,43.8964,-121.44667
"43.89643, -121.42696","Oregon",4,43.89643,-121.42696
"43.89661, -121.43898","Oregon",4,43.89661,-121.43898
"43.89663, -103.4349","South Dakota",2,43.89663,-103.4349
"43.89671, -121.42346","Oregon",3,43.89671,-121.42346
"43.89672, -121.43946","Oregon",4,43.89672,-121.43946
"43.89677, -121.41558","Oregon",4,43.89677,-121.41558
"43.89678, -121.4238","Oregon",3.5,43.89678,-121.4238
"43.89696, -121.44726","Oregon",4,43.89696,-121.44726
"43.89702, -121.42378","Oregon",4,43.89702,-121.42378
"43.89712, -121.41456","Oregon",3,43.89712,-121.41456
"43.89724, -124.09202","Oregon",4,43.89724,-124.09202
"43.89734, -121.44056","Oregon",3,43.89734,-121.44056
"43.89739, -121.41694","Oregon",4,43.89739,-121.41694
"43.89739, -121.44276","Oregon",4,43.89739,-121.44276
"43.89741, -121.42662","Oregon",4,43.89741,-121.42662
"43.89748, -121.43233","Oregon",3,43.89748,-121.43233
"43.89757, -121.434234","Oregon",3,43.89757,-121.434234
"43.8979, -121.41555","Oregon",4,43.8979,-121.41555
"43.89809, -121.43747","Oregon",4,43.89809,-121.43747
"43.8981, -121.44741","Oregon",4,43.8981,-121.44741
"43.89817, -121.41602","Oregon",3,43.89817,-121.41602
"43.89822, -121.41553","Oregon",4,43.89822,-121.41553
"43.8985, -121.41545","Oregon",4,43.8985,-121.41545
"43.89861, -121.44279","Oregon",3,43.89861,-121.44279
"43.89867, -121.44518","Oregon",4,43.89867,-121.44518
"43.89868, -121.43548","Oregon",4,43.89868,-121.43548
"43.89868, -121.44229","Oregon",4,43.89868,-121.44229
"43.898991, -121.443156","Oregon",3,43.898991,-121.443156
"43.89911, -121.42589","Oregon",3,43.89911,-121.42589
"43.89928, -121.42146","Oregon",4,43.89928,-121.42146
"43.899542, -121.426752","Oregon",4,43.899542,-121.426752
"43.89955, -121.42109","Oregon",3,43.89955,-121.42109
"43.89955, -121.4245","Oregon",4,43.89955,-121.4245
"43.89965, -121.41845","Oregon",3,43.89965,-121.41845
"43.89971, -69.626","North Carolina",2.5,43.89971,-69.626
"43.899834, -72.158339","Vermont",2,43.899834,-72.158339
"43.89993, -121.4417","Oregon",4,43.89993,-121.4417
"43.89996, -121.43827","Oregon",4,43.89996,-121.43827
"43.90001, -121.42037","Oregon",3,43.90001,-121.42037
"43.90007, -103.59364","South Dakota",2,43.90007,-103.59364
"43.90016, -123.19262","Oregon",3,43.90016,-123.19262
"43.90029, -121.42238","Oregon",4,43.90029,-121.42238
"43.90031, -103.53671","South Dakota",3,43.90031,-103.53671
"43.90037, -121.42414","Oregon",4,43.90037,-121.42414
"43.90043, -69.91095","Maine",2,43.90043,-69.91095
"43.90051, -121.43724","Oregon",4,43.90051,-121.43724
"43.90067, -85.27036","Michigan",2,43.90067,-85.27036
"43.900764, -121.413973","Oregon",4,43.900764,-121.413973
"43.900957, -121.441635","Oregon",3,43.900957,-121.441635
"43.901015, -121.441627","Oregon",4,43.901015,-121.441627
"43.901647, -103.413206","South Dakota",2,43.901647,-103.413206
"43.90189, -121.43111","Oregon",3,43.90189,-121.43111
"43.90212, -121.438","Oregon",4,43.90212,-121.438
"43.9024, -69.62437","North Carolina",3,43.9024,-69.62437
"43.90255, -121.43926","Oregon",3,43.90255,-121.43926
"43.90257, -121.43913","Oregon",3,43.90257,-121.43913
"43.90261, -121.41505","Oregon",3,43.90261,-121.41505
"43.90315, -121.43904","Oregon",3,43.90315,-121.43904
"43.90319, -121.43833","Oregon",4,43.90319,-121.43833
"43.90436, -121.43718","Oregon",3,43.90436,-121.43718
"43.90444, -69.63363","North Carolina",3,43.90444,-69.63363
"43.90463, -124.11429","Oregon",3,43.90463,-124.11429
"43.905178, -123.252487","Oregon",3,43.905178,-123.252487
"43.90526, -121.4385","Oregon",4,43.90526,-121.4385
"43.905399, -110.639238","Wyoming",2,43.905399,-110.639238
"43.905698, -121.439372","Oregon",4,43.905698,-121.439372
"43.90598, -121.43558","Oregon",4,43.90598,-121.43558
"43.90599, -121.43666","Oregon",4,43.90599,-121.43666
"43.90633, -121.43251","Oregon",4,43.90633,-121.43251
"43.90681, -121.43639","Oregon",3.666666666666667,43.90681,-121.43639
"43.907087, -69.827215","North Carolina",3,43.907087,-69.827215
"43.9075, -121.42651","Oregon",4,43.9075,-121.42651
"43.90803, -103.43707","South Dakota",3,43.90803,-103.43707
"43.9087, -69.9114","Maine",2,43.9087,-69.9114
"43.90914, -121.44004","Oregon",3,43.90914,-121.44004
"43.90942, -124.11144","Oregon",3,43.90942,-124.11144
"43.90951, -69.82056","North Carolina",2,43.90951,-69.82056
"43.910575, -72.153929","Vermont",3,43.910575,-72.153929
"43.91068, -121.43715","Oregon",4,43.91068,-121.43715
"43.910729, -121.427164","Oregon",4,43.910729,-121.427164
"43.91085, -69.96325","Maine",3,43.91085,-69.96325
"43.911247, -69.994385","Maine",2,43.911247,-69.994385
"43.911507, -69.9006","Maine",2,43.911507,-69.9006
"43.91172, -121.43748","Oregon",4,43.91172,-121.43748
"43.91191, -121.43706","Oregon",4,43.91191,-121.43706
"43.912027, -69.994396","Maine",2,43.912027,-69.994396
"43.91211, -121.43932","Oregon",4,43.91211,-121.43932
"43.91244, -69.98302","Maine",1,43.91244,-69.98302
"43.912548, -70.00354","Maine",2,43.912548,-70.00354
"43.91256, -121.43596","Oregon",3,43.91256,-121.43596
"43.91277, -69.98328","Maine",2,43.91277,-69.98328
"43.91288, -121.43484","Oregon",3,43.91288,-121.43484
"43.913086, -103.510352","South Dakota",3,43.913086,-103.510352
"43.914322, -103.439468","South Dakota",3,43.914322,-103.439468
"43.915069529788312, -103.44084262846536","South Dakota",3,43.91506952978831,-103.44084262846536
"43.91594, -69.81364","North Carolina",3,43.91594,-69.81364
"43.91598, -69.81806","North Carolina",4,43.91598,-69.81806
"43.91654, -92.48109","Minnesota",2,43.91654,-92.48109
"43.917119, -123.014788","Oregon",3,43.917119,-123.014788
"43.91795, -103.58548","South Dakota",2,43.91795,-103.58548
"43.91803, -123.0101","Oregon",2,43.91803,-123.0101
"43.91868, -69.81501","North Carolina",1,43.91868,-69.81501
"43.91919, -69.96407","Maine",4,43.91919,-69.96407
"43.91963, -69.81502","North Carolina",2,43.91963,-69.81502
"43.920597, -69.813506","North Carolina",3,43.920597,-69.813506
"43.920692, -87.758843","Georgia",3,43.920692,-87.758843
"43.921204, -69.815388","North Carolina",3,43.921204,-69.815388
"43.922424, -90.819466","Wisconsin",2,43.922424,-90.819466
"43.92352, -90.81901","Wisconsin",2,43.92352,-90.81901
"43.924789912998676, -71.078190207481384","New Hampshire",3,43.924789912998676,-71.07819020748138
"43.92496, -103.42394","South Dakota",2,43.92496,-103.42394
"43.92626, -103.57763","South Dakota",2,43.92626,-103.57763
"43.926269, -103.577403","South Dakota",3,43.926269,-103.577403
"43.92713, -69.96243","North Carolina",3,43.92713,-69.96243
"43.93036, -103.57884","South Dakota",3,43.93036,-103.57884
"43.931847, -103.56694","South Dakota",2,43.931847,-103.56694
"43.9328, -103.57546","South Dakota",2,43.9328,-103.57546
"43.93394, -103.569792","South Dakota",2,43.93394,-103.569792
"43.93396, -103.57503","South Dakota",2,43.93396,-103.57503
"43.93493, -103.565107","South Dakota",3,43.93493,-103.565107
"43.93537, -103.56631","South Dakota",2,43.93537,-103.56631
"43.936296, -103.516724","South Dakota",4,43.936296,-103.516724
"43.93794, -103.51018","South Dakota",3,43.93794,-103.51018
